Count	Time	Value	Diff	Status
0	15/08/2013 12:28:30 CEST	4.102,38	0,00	Real-time index
0	15/08/2013 12:28:15 CEST	4.102,55	0,00	Real-time index
0	15/08/2013 12:27:45 CEST	4.102,44	0,00	Real-time index
0	15/08/2013 12:27:30 CEST	4.102,46	0,00	Real-time index
0	15/08/2013 12:27:15 CEST	4.102,19	0,00	Real-time index
0	15/08/2013 12:27:00 CEST	4.102,82	0,00	Real-time index
0	15/08/2013 12:26:45 CEST	4.103,13	0,00	Real-time index
0	15/08/2013 12:26:30 CEST	4.103,07	0,00	Real-time index
0	15/08/2013 12:26:15 CEST	4.102,93	0,00	Real-time index
0	15/08/2013 12:26:00 CEST	4.102,94	0,00	Real-time index
0	15/08/2013 12:25:45 CEST	4.102,88	0,00	Real-time index
0	15/08/2013 12:25:30 CEST	4.102,12	0,00	Real-time index
0	15/08/2013 12:25:15 CEST	4.102,07	0,00	Real-time index
0	15/08/2013 12:25:00 CEST	4.102,00	0,00	Real-time index
0	15/08/2013 12:24:45 CEST	4.101,97	0,00	Real-time index
0	15/08/2013 12:24:30 CEST	4.101,89	0,00	Real-time index
0	15/08/2013 12:24:15 CEST	4.102,05	0,00	Real-time index
0	15/08/2013 12:24:00 CEST	4.102,00	0,00	Real-time index
0	15/08/2013 12:23:45 CEST	4.102,07	0,00	Real-time index
0	15/08/2013 12:23:30 CEST	4.101,99	0,00	Real-time index
0	15/08/2013 12:23:15 CEST	4.101,91	0,00	Real-time index
0	15/08/2013 12:23:00 CEST	4.101,65	0,00	Real-time index
0	15/08/2013 12:22:45 CEST	4.101,68	0,00	Real-time index
0	15/08/2013 12:22:30 CEST	4.101,69	0,00	Real-time index
0	15/08/2013 12:22:15 CEST	4.101,58	0,00	Real-time index
0	15/08/2013 12:21:45 CEST	4.101,24	0,00	Real-time index
0	15/08/2013 12:21:30 CEST	4.101,19	0,00	Real-time index
0	15/08/2013 12:21:15 CEST	4.101,08	0,00	Real-time index
0	15/08/2013 12:21:00 CEST	4.100,98	0,00	Real-time index
0	15/08/2013 12:20:45 CEST	4.101,09	0,00	Real-time index
0	15/08/2013 12:20:30 CEST	4.101,24	0,00	Real-time index
0	15/08/2013 12:20:15 CEST	4.101,36	0,00	Real-time index
0	15/08/2013 12:20:00 CEST	4.101,10	0,00	Real-time index
0	15/08/2013 12:19:45 CEST	4.101,08	0,00	Real-time index
0	15/08/2013 12:19:30 CEST	4.101,10	0,00	Real-time index
0	15/08/2013 12:19:15 CEST	4.101,17	0,00	Real-time index
0	15/08/2013 12:19:00 CEST	4.101,24	0,00	Real-time index
0	15/08/2013 12:18:45 CEST	4.101,15	0,00	Real-time index
0	15/08/2013 12:18:30 CEST	4.101,12	0,00	Real-time index
0	15/08/2013 12:18:15 CEST	4.101,29	0,00	Real-time index
0	15/08/2013 12:18:00 CEST	4.101,51	0,00	Real-time index
0	15/08/2013 12:17:45 CEST	4.101,25	0,00	Real-time index
0	15/08/2013 12:17:30 CEST	4.101,56	0,00	Real-time index
0	15/08/2013 12:17:15 CEST	4.101,76	0,00	Real-time index
0	15/08/2013 12:17:00 CEST	4.102,47	0,00	Real-time index
0	15/08/2013 12:16:45 CEST	4.102,37	0,00	Real-time index
0	15/08/2013 12:16:30 CEST	4.102,29	0,00	Real-time index
0	15/08/2013 12:16:15 CEST	4.102,27	0,00	Real-time index
0	15/08/2013 12:16:00 CEST	4.102,09	0,00	Real-time index
0	15/08/2013 12:15:45 CEST	4.102,19	0,00	Real-time index
0	15/08/2013 12:15:30 CEST	4.102,24	0,00	Real-time index
0	15/08/2013 12:15:15 CEST	4.102,39	0,00	Real-time index
0	15/08/2013 12:15:00 CEST	4.102,04	0,00	Real-time index
0	15/08/2013 12:14:45 CEST	4.101,95	0,00	Real-time index
0	15/08/2013 12:14:30 CEST	4.101,91	0,00	Real-time index
0	15/08/2013 12:14:15 CEST	4.101,95	0,00	Real-time index
0	15/08/2013 12:14:00 CEST	4.102,64	0,00	Real-time index
0	15/08/2013 12:13:45 CEST	4.102,72	0,00	Real-time index
0	15/08/2013 12:13:30 CEST	4.102,78	0,00	Real-time index
0	15/08/2013 12:13:15 CEST	4.102,96	0,00	Real-time index
0	15/08/2013 12:13:00 CEST	4.103,08	0,00	Real-time index
0	15/08/2013 12:12:45 CEST	4.103,22	0,00	Real-time index
0	15/08/2013 12:12:30 CEST	4.103,80	0,00	Real-time index
0	15/08/2013 12:12:15 CEST	4.103,91	0,00	Real-time index
0	15/08/2013 12:12:00 CEST	4.103,64	0,00	Real-time index
0	15/08/2013 12:11:30 CEST	4.103,61	0,00	Real-time index
0	15/08/2013 12:11:15 CEST	4.103,29	0,00	Real-time index
0	15/08/2013 12:11:00 CEST	4.103,11	0,00	Real-time index
0	15/08/2013 12:10:45 CEST	4.103,14	0,00	Real-time index
0	15/08/2013 12:10:30 CEST	4.103,26	0,00	Real-time index
0	15/08/2013 12:10:15 CEST	4.103,38	0,00	Real-time index
0	15/08/2013 12:10:00 CEST	4.103,93	0,00	Real-time index
0	15/08/2013 12:09:45 CEST	4.104,05	0,00	Real-time index
0	15/08/2013 12:09:30 CEST	4.104,01	0,00	Real-time index
0	15/08/2013 12:09:15 CEST	4.103,63	0,00	Real-time index
0	15/08/2013 12:09:00 CEST	4.103,38	0,00	Real-time index
0	15/08/2013 12:08:45 CEST	4.103,24	0,00	Real-time index
0	15/08/2013 12:08:30 CEST	4.102,49	0,00	Real-time index
0	15/08/2013 12:08:15 CEST	4.102,24	0,00	Real-time index
0	15/08/2013 12:08:00 CEST	4.102,28	0,00	Real-time index
0	15/08/2013 12:07:45 CEST	4.102,24	0,00	Real-time index
0	15/08/2013 12:07:30 CEST	4.101,81	0,00	Real-time index
0	15/08/2013 12:07:00 CEST	4.101,62	0,00	Real-time index
0	15/08/2013 12:06:45 CEST	4.101,84	0,00	Real-time index
0	15/08/2013 12:06:30 CEST	4.102,18	0,00	Real-time index
0	15/08/2013 12:06:15 CEST	4.102,49	0,00	Real-time index
0	15/08/2013 12:06:00 CEST	4.102,72	0,00	Real-time index
0	15/08/2013 12:05:45 CEST	4.104,27	0,00	Real-time index
0	15/08/2013 12:05:30 CEST	4.104,61	0,00	Real-time index
0	15/08/2013 12:05:15 CEST	4.104,57	0,00	Real-time index
0	15/08/2013 12:04:45 CEST	4.104,68	0,00	Real-time index
0	15/08/2013 12:04:30 CEST	4.104,46	0,00	Real-time index
0	15/08/2013 12:04:15 CEST	4.104,74	0,00	Real-time index
0	15/08/2013 12:04:00 CEST	4.104,72	0,00	Real-time index
0	15/08/2013 12:03:45 CEST	4.104,54	0,00	Real-time index
0	15/08/2013 12:03:30 CEST	4.104,13	0,00	Real-time index
0	15/08/2013 12:03:15 CEST	4.105,41	0,00	Real-time index
0	15/08/2013 12:03:00 CEST	4.105,47	0,00	Real-time index
0	15/08/2013 12:02:45 CEST	4.105,79	0,00	Real-time index
0	15/08/2013 12:02:30 CEST	4.106,01	0,00	Real-time index
0	15/08/2013 12:02:15 CEST	4.105,32	0,00	Real-time index
0	15/08/2013 12:02:00 CEST	4.104,91	0,00	Real-time index
0	15/08/2013 12:01:45 CEST	4.105,05	0,00	Real-time index
0	15/08/2013 12:01:30 CEST	4.105,11	0,00	Real-time index
0	15/08/2013 12:01:15 CEST	4.105,06	0,00	Real-time index
0	15/08/2013 12:01:00 CEST	4.104,86	0,00	Real-time index
0	15/08/2013 12:00:45 CEST	4.104,69	0,00	Real-time index
0	15/08/2013 12:00:30 CEST	4.104,61	0,00	Real-time index
0	15/08/2013 12:00:15 CEST	4.104,66	0,00	Real-time index
0	15/08/2013 12:00:00 CEST	4.104,93	0,00	Real-time index
0	15/08/2013 11:59:45 CEST	4.104,90	0,00	Real-time index
0	15/08/2013 11:59:30 CEST	4.104,93	0,00	Real-time index
0	15/08/2013 11:59:15 CEST	4.105,00	0,00	Real-time index
0	15/08/2013 11:59:00 CEST	4.104,87	0,00	Real-time index
0	15/08/2013 11:58:45 CEST	4.104,97	0,00	Real-time index
0	15/08/2013 11:58:30 CEST	4.105,46	0,00	Real-time index
0	15/08/2013 11:58:15 CEST	4.105,84	0,00	Real-time index
0	15/08/2013 11:58:00 CEST	4.106,28	0,00	Real-time index
0	15/08/2013 11:57:45 CEST	4.106,26	0,00	Real-time index
0	15/08/2013 11:57:30 CEST	4.104,90	0,00	Real-time index
0	15/08/2013 11:57:15 CEST	4.105,08	0,00	Real-time index
0	15/08/2013 11:57:00 CEST	4.105,43	0,00	Real-time index
0	15/08/2013 11:56:45 CEST	4.105,37	0,00	Real-time index
0	15/08/2013 11:56:30 CEST	4.105,38	0,00	Real-time index
0	15/08/2013 11:56:15 CEST	4.105,66	0,00	Real-time index
0	15/08/2013 11:56:00 CEST	4.105,65	0,00	Real-time index
0	15/08/2013 11:55:45 CEST	4.105,74	0,00	Real-time index
0	15/08/2013 11:55:30 CEST	4.105,79	0,00	Real-time index
0	15/08/2013 11:55:15 CEST	4.105,31	0,00	Real-time index
0	15/08/2013 11:55:00 CEST	4.103,94	0,00	Real-time index
0	15/08/2013 11:54:45 CEST	4.103,90	0,00	Real-time index
0	15/08/2013 11:54:30 CEST	4.103,94	0,00	Real-time index
0	15/08/2013 11:54:15 CEST	4.103,92	0,00	Real-time index
0	15/08/2013 11:54:00 CEST	4.104,03	0,00	Real-time index
0	15/08/2013 11:53:45 CEST	4.103,99	0,00	Real-time index
0	15/08/2013 11:53:30 CEST	4.104,08	0,00	Real-time index
0	15/08/2013 11:53:15 CEST	4.104,10	0,00	Real-time index
0	15/08/2013 11:53:00 CEST	4.104,11	0,00	Real-time index
0	15/08/2013 11:52:45 CEST	4.104,19	0,00	Real-time index
0	15/08/2013 11:52:30 CEST	4.104,38	0,00	Real-time index
0	15/08/2013 11:52:15 CEST	4.104,46	0,00	Real-time index
0	15/08/2013 11:52:00 CEST	4.104,58	0,00	Real-time index
0	15/08/2013 11:51:45 CEST	4.104,59	0,00	Real-time index
0	15/08/2013 11:51:30 CEST	4.104,85	0,00	Real-time index
0	15/08/2013 11:51:15 CEST	4.104,91	0,00	Real-time index
0	15/08/2013 11:51:00 CEST	4.104,94	0,00	Real-time index
0	15/08/2013 11:50:45 CEST	4.105,08	0,00	Real-time index
0	15/08/2013 11:50:30 CEST	4.105,06	0,00	Real-time index
0	15/08/2013 11:50:15 CEST	4.105,12	0,00	Real-time index
0	15/08/2013 11:50:00 CEST	4.105,27	0,00	Real-time index
0	15/08/2013 11:49:30 CEST	4.105,57	0,00	Real-time index
0	15/08/2013 11:49:15 CEST	4.105,41	0,00	Real-time index
0	15/08/2013 11:49:00 CEST	4.105,38	0,00	Real-time index
0	15/08/2013 11:48:45 CEST	4.105,19	0,00	Real-time index
0	15/08/2013 11:48:30 CEST	4.105,17	0,00	Real-time index
0	15/08/2013 11:48:15 CEST	4.104,92	0,00	Real-time index
0	15/08/2013 11:48:00 CEST	4.105,13	0,00	Real-time index
0	15/08/2013 11:47:45 CEST	4.105,57	0,00	Real-time index
0	15/08/2013 11:47:30 CEST	4.105,96	0,00	Real-time index
0	15/08/2013 11:47:15 CEST	4.105,06	0,00	Real-time index
0	15/08/2013 11:47:00 CEST	4.105,05	0,00	Real-time index
0	15/08/2013 11:46:45 CEST	4.104,67	0,00	Real-time index
0	15/08/2013 11:46:30 CEST	4.104,64	0,00	Real-time index
0	15/08/2013 11:46:15 CEST	4.104,75	0,00	Real-time index
0	15/08/2013 11:46:00 CEST	4.104,24	0,00	Real-time index
0	15/08/2013 11:45:45 CEST	4.103,97	0,00	Real-time index
0	15/08/2013 11:45:30 CEST	4.104,05	0,00	Real-time index
0	15/08/2013 11:45:15 CEST	4.104,27	0,00	Real-time index
0	15/08/2013 11:45:00 CEST	4.104,28	0,00	Real-time index
0	15/08/2013 11:44:45 CEST	4.104,18	0,00	Real-time index
0	15/08/2013 11:44:30 CEST	4.104,05	0,00	Real-time index
0	15/08/2013 11:44:15 CEST	4.104,06	0,00	Real-time index
0	15/08/2013 11:44:00 CEST	4.104,00	0,00	Real-time index
0	15/08/2013 11:43:45 CEST	4.103,77	0,00	Real-time index
0	15/08/2013 11:43:30 CEST	4.103,59	0,00	Real-time index
0	15/08/2013 11:43:15 CEST	4.103,61	0,00	Real-time index
0	15/08/2013 11:43:00 CEST	4.103,72	0,00	Real-time index
0	15/08/2013 11:42:45 CEST	4.103,73	0,00	Real-time index
0	15/08/2013 11:42:30 CEST	4.103,81	0,00	Real-time index
0	15/08/2013 11:42:15 CEST	4.103,79	0,00	Real-time index
0	15/08/2013 11:42:00 CEST	4.103,97	0,00	Real-time index
0	15/08/2013 11:41:45 CEST	4.103,33	0,00	Real-time index
0	15/08/2013 11:41:30 CEST	4.103,30	0,00	Real-time index
0	15/08/2013 11:41:15 CEST	4.103,39	0,00	Real-time index
0	15/08/2013 11:41:00 CEST	4.103,34	0,00	Real-time index
0	15/08/2013 11:40:45 CEST	4.103,50	0,00	Real-time index
0	15/08/2013 11:40:30 CEST	4.103,79	0,00	Real-time index
0	15/08/2013 11:40:15 CEST	4.103,83	0,00	Real-time index
0	15/08/2013 11:40:00 CEST	4.104,05	0,00	Real-time index
0	15/08/2013 11:39:45 CEST	4.104,01	0,00	Real-time index
0	15/08/2013 11:39:30 CEST	4.103,95	0,00	Real-time index
0	15/08/2013 11:39:15 CEST	4.104,07	0,00	Real-time index
0	15/08/2013 11:39:00 CEST	4.103,54	0,00	Real-time index
0	15/08/2013 11:38:45 CEST	4.103,46	0,00	Real-time index
0	15/08/2013 11:38:30 CEST	4.103,57	0,00	Real-time index
0	15/08/2013 11:38:15 CEST	4.103,75	0,00	Real-time index
0	15/08/2013 11:38:00 CEST	4.103,95	0,00	Real-time index
0	15/08/2013 11:37:45 CEST	4.103,92	0,00	Real-time index
0	15/08/2013 11:37:30 CEST	4.103,54	0,00	Real-time index
0	15/08/2013 11:37:15 CEST	4.103,78	0,00	Real-time index
0	15/08/2013 11:37:00 CEST	4.103,85	0,00	Real-time index
0	15/08/2013 11:36:45 CEST	4.103,95	0,00	Real-time index
0	15/08/2013 11:36:30 CEST	4.104,04	0,00	Real-time index
0	15/08/2013 11:36:15 CEST	4.104,16	0,00	Real-time index
0	15/08/2013 11:36:00 CEST	4.104,10	0,00	Real-time index
0	15/08/2013 11:35:45 CEST	4.103,55	0,00	Real-time index
0	15/08/2013 11:35:30 CEST	4.103,56	0,00	Real-time index
0	15/08/2013 11:35:15 CEST	4.103,47	0,00	Real-time index
0	15/08/2013 11:35:00 CEST	4.103,75	0,00	Real-time index
0	15/08/2013 11:34:45 CEST	4.103,72	0,00	Real-time index
0	15/08/2013 11:34:30 CEST	4.103,92	0,00	Real-time index
0	15/08/2013 11:34:15 CEST	4.103,43	0,00	Real-time index
0	15/08/2013 11:34:00 CEST	4.103,76	0,00	Real-time index
0	15/08/2013 11:33:45 CEST	4.103,81	0,00	Real-time index
0	15/08/2013 11:33:30 CEST	4.103,62	0,00	Real-time index
0	15/08/2013 11:33:15 CEST	4.103,48	0,00	Real-time index
0	15/08/2013 11:32:45 CEST	4.103,28	0,00	Real-time index
0	15/08/2013 11:32:30 CEST	4.103,97	0,00	Real-time index
0	15/08/2013 11:32:15 CEST	4.104,12	0,00	Real-time index
0	15/08/2013 11:32:00 CEST	4.104,53	0,00	Real-time index
0	15/08/2013 11:31:45 CEST	4.105,21	0,00	Real-time index
0	15/08/2013 11:31:30 CEST	4.105,30	0,00	Real-time index
0	15/08/2013 11:31:15 CEST	4.105,35	0,00	Real-time index
0	15/08/2013 11:31:00 CEST	4.105,20	0,00	Real-time index
0	15/08/2013 11:30:45 CEST	4.104,45	0,00	Real-time index
0	15/08/2013 11:30:30 CEST	4.104,28	0,00	Real-time index
0	15/08/2013 11:30:15 CEST	4.104,20	0,00	Real-time index
0	15/08/2013 11:30:00 CEST	4.103,77	0,00	Real-time index
0	15/08/2013 11:29:45 CEST	4.103,86	0,00	Real-time index
0	15/08/2013 11:29:30 CEST	4.103,90	0,00	Real-time index
0	15/08/2013 11:29:15 CEST	4.104,00	0,00	Real-time index
0	15/08/2013 11:29:00 CEST	4.103,67	0,00	Real-time index
0	15/08/2013 11:28:45 CEST	4.103,75	0,00	Real-time index
0	15/08/2013 11:28:30 CEST	4.103,82	0,00	Real-time index
0	15/08/2013 11:28:15 CEST	4.103,38	0,00	Real-time index
0	15/08/2013 11:28:00 CEST	4.103,43	0,00	Real-time index
0	15/08/2013 11:27:45 CEST	4.103,40	0,00	Real-time index
0	15/08/2013 11:27:30 CEST	4.103,29	0,00	Real-time index
0	15/08/2013 11:27:15 CEST	4.103,33	0,00	Real-time index
0	15/08/2013 11:27:00 CEST	4.103,46	0,00	Real-time index
0	15/08/2013 11:26:45 CEST	4.103,44	0,00	Real-time index
0	15/08/2013 11:26:30 CEST	4.103,67	0,00	Real-time index
0	15/08/2013 11:26:15 CEST	4.103,35	0,00	Real-time index
0	15/08/2013 11:26:00 CEST	4.103,13	0,00	Real-time index
0	15/08/2013 11:25:45 CEST	4.102,93	0,00	Real-time index
0	15/08/2013 11:25:30 CEST	4.102,69	0,00	Real-time index
0	15/08/2013 11:25:15 CEST	4.102,57	0,00	Real-time index
0	15/08/2013 11:25:00 CEST	4.102,35	0,00	Real-time index
0	15/08/2013 11:24:45 CEST	4.102,08	0,00	Real-time index
0	15/08/2013 11:24:30 CEST	4.102,05	0,00	Real-time index
0	15/08/2013 11:24:15 CEST	4.101,72	0,00	Real-time index
0	15/08/2013 11:24:00 CEST	4.102,08	0,00	Real-time index
0	15/08/2013 11:23:45 CEST	4.102,07	0,00	Real-time index
0	15/08/2013 11:23:30 CEST	4.102,09	0,00	Real-time index
0	15/08/2013 11:23:15 CEST	4.101,71	0,00	Real-time index
0	15/08/2013 11:23:00 CEST	4.101,98	0,00	Real-time index
0	15/08/2013 11:22:45 CEST	4.102,53	0,00	Real-time index
0	15/08/2013 11:22:30 CEST	4.102,55	0,00	Real-time index
0	15/08/2013 11:22:15 CEST	4.102,56	0,00	Real-time index
0	15/08/2013 11:22:00 CEST	4.102,71	0,00	Real-time index
0	15/08/2013 11:21:45 CEST	4.102,85	0,00	Real-time index
0	15/08/2013 11:21:30 CEST	4.102,81	0,00	Real-time index
0	15/08/2013 11:21:15 CEST	4.102,65	0,00	Real-time index
0	15/08/2013 11:21:00 CEST	4.102,62	0,00	Real-time index
0	15/08/2013 11:20:45 CEST	4.102,53	0,00	Real-time index
0	15/08/2013 11:20:30 CEST	4.102,10	0,00	Real-time index
0	15/08/2013 11:20:15 CEST	4.101,82	0,00	Real-time index
0	15/08/2013 11:20:00 CEST	4.101,83	0,00	Real-time index
0	15/08/2013 11:19:45 CEST	4.101,96	0,00	Real-time index
0	15/08/2013 11:19:30 CEST	4.101,79	0,00	Real-time index
0	15/08/2013 11:19:15 CEST	4.101,80	0,00	Real-time index
0	15/08/2013 11:19:00 CEST	4.101,72	0,00	Real-time index
0	15/08/2013 11:18:45 CEST	4.101,53	0,00	Real-time index
0	15/08/2013 11:18:30 CEST	4.101,49	0,00	Real-time index
0	15/08/2013 11:18:15 CEST	4.101,68	0,00	Real-time index
0	15/08/2013 11:18:00 CEST	4.101,85	0,00	Real-time index
0	15/08/2013 11:17:45 CEST	4.102,03	0,00	Real-time index
0	15/08/2013 11:17:30 CEST	4.102,10	0,00	Real-time index
0	15/08/2013 11:17:15 CEST	4.102,17	0,00	Real-time index
0	15/08/2013 11:17:00 CEST	4.102,22	0,00	Real-time index
0	15/08/2013 11:16:45 CEST	4.102,36	0,00	Real-time index
0	15/08/2013 11:16:30 CEST	4.102,40	0,00	Real-time index
0	15/08/2013 11:16:15 CEST	4.102,43	0,00	Real-time index
0	15/08/2013 11:16:00 CEST	4.103,40	0,00	Real-time index
0	15/08/2013 11:15:45 CEST	4.103,82	0,00	Real-time index
0	15/08/2013 11:15:30 CEST	4.103,89	0,00	Real-time index
0	15/08/2013 11:15:15 CEST	4.104,88	0,00	Real-time index
0	15/08/2013 11:15:00 CEST	4.105,20	0,00	Real-time index
0	15/08/2013 11:14:45 CEST	4.105,08	0,00	Real-time index
0	15/08/2013 11:14:30 CEST	4.105,25	0,00	Real-time index
0	15/08/2013 11:14:15 CEST	4.105,30	0,00	Real-time index
0	15/08/2013 11:14:00 CEST	4.104,75	0,00	Real-time index
0	15/08/2013 11:13:45 CEST	4.104,60	0,00	Real-time index
0	15/08/2013 11:13:30 CEST	4.104,54	0,00	Real-time index
0	15/08/2013 11:13:15 CEST	4.104,45	0,00	Real-time index
0	15/08/2013 11:13:00 CEST	4.104,22	0,00	Real-time index
0	15/08/2013 11:12:45 CEST	4.104,21	0,00	Real-time index
0	15/08/2013 11:12:30 CEST	4.104,12	0,00	Real-time index
0	15/08/2013 11:12:15 CEST	4.104,13	0,00	Real-time index
0	15/08/2013 11:12:00 CEST	4.104,14	0,00	Real-time index
0	15/08/2013 11:11:45 CEST	4.103,80	0,00	Real-time index
0	15/08/2013 11:11:30 CEST	4.103,95	0,00	Real-time index
0	15/08/2013 11:11:15 CEST	4.103,31	0,00	Real-time index
0	15/08/2013 11:11:00 CEST	4.103,51	0,00	Real-time index
0	15/08/2013 11:10:45 CEST	4.103,25	0,00	Real-time index
0	15/08/2013 11:10:30 CEST	4.103,09	0,00	Real-time index
0	15/08/2013 11:10:15 CEST	4.103,61	0,00	Real-time index
0	15/08/2013 11:10:00 CEST	4.103,63	0,00	Real-time index
0	15/08/2013 11:09:45 CEST	4.103,58	0,00	Real-time index
0	15/08/2013 11:09:30 CEST	4.103,76	0,00	Real-time index
0	15/08/2013 11:09:15 CEST	4.103,50	0,00	Real-time index
0	15/08/2013 11:09:00 CEST	4.103,56	0,00	Real-time index
0	15/08/2013 11:08:45 CEST	4.103,54	0,00	Real-time index
0	15/08/2013 11:08:30 CEST	4.103,13	0,00	Real-time index
0	15/08/2013 11:08:15 CEST	4.103,01	0,00	Real-time index
0	15/08/2013 11:08:00 CEST	4.103,55	0,00	Real-time index
0	15/08/2013 11:07:45 CEST	4.103,05	0,00	Real-time index
0	15/08/2013 11:07:30 CEST	4.103,03	0,00	Real-time index
0	15/08/2013 11:07:15 CEST	4.103,15	0,00	Real-time index
0	15/08/2013 11:07:00 CEST	4.102,98	0,00	Real-time index
0	15/08/2013 11:06:45 CEST	4.102,96	0,00	Real-time index
0	15/08/2013 11:06:30 CEST	4.102,89	0,00	Real-time index
0	15/08/2013 11:06:15 CEST	4.102,84	0,00	Real-time index
0	15/08/2013 11:06:00 CEST	4.102,71	0,00	Real-time index
0	15/08/2013 11:05:45 CEST	4.102,42	0,00	Real-time index
0	15/08/2013 11:05:30 CEST	4.102,70	0,00	Real-time index
0	15/08/2013 11:05:15 CEST	4.102,68	0,00	Real-time index
0	15/08/2013 11:05:00 CEST	4.102,75	0,00	Real-time index
0	15/08/2013 11:04:45 CEST	4.102,34	0,00	Real-time index
0	15/08/2013 11:04:30 CEST	4.102,51	0,00	Real-time index
0	15/08/2013 11:04:15 CEST	4.102,41	0,00	Real-time index
0	15/08/2013 11:04:00 CEST	4.102,22	0,00	Real-time index
0	15/08/2013 11:03:45 CEST	4.102,37	0,00	Real-time index
0	15/08/2013 11:03:30 CEST	4.102,30	0,00	Real-time index
0	15/08/2013 11:03:15 CEST	4.102,46	0,00	Real-time index
0	15/08/2013 11:03:00 CEST	4.102,11	0,00	Real-time index
0	15/08/2013 11:02:45 CEST	4.101,75	0,00	Real-time index
0	15/08/2013 11:02:30 CEST	4.102,39	0,00	Real-time index
0	15/08/2013 11:02:15 CEST	4.102,38	0,00	Real-time index
0	15/08/2013 11:02:00 CEST	4.102,50	0,00	Real-time index
0	15/08/2013 11:01:30 CEST	4.102,32	0,00	Real-time index
0	15/08/2013 11:01:15 CEST	4.102,34	0,00	Real-time index
0	15/08/2013 11:01:00 CEST	4.102,39	0,00	Real-time index
0	15/08/2013 11:00:45 CEST	4.102,65	0,00	Real-time index
0	15/08/2013 11:00:30 CEST	4.102,85	0,00	Real-time index
0	15/08/2013 11:00:15 CEST	4.102,93	0,00	Real-time index
0	15/08/2013 11:00:00 CEST	4.103,02	0,00	Real-time index
0	15/08/2013 10:59:45 CEST	4.103,05	0,00	Real-time index
0	15/08/2013 10:59:30 CEST	4.103,02	0,00	Real-time index
0	15/08/2013 10:59:15 CEST	4.103,23	0,00	Real-time index
0	15/08/2013 10:59:00 CEST	4.103,02	0,00	Real-time index
0	15/08/2013 10:58:45 CEST	4.103,04	0,00	Real-time index
0	15/08/2013 10:58:30 CEST	4.102,89	0,00	Real-time index
0	15/08/2013 10:58:15 CEST	4.103,22	0,00	Real-time index
0	15/08/2013 10:58:00 CEST	4.103,05	0,00	Real-time index
0	15/08/2013 10:57:45 CEST	4.102,93	0,00	Real-time index
0	15/08/2013 10:57:30 CEST	4.102,64	0,00	Real-time index
0	15/08/2013 10:57:15 CEST	4.102,49	0,00	Real-time index
0	15/08/2013 10:57:00 CEST	4.103,06	0,00	Real-time index
0	15/08/2013 10:56:45 CEST	4.104,01	0,00	Real-time index
0	15/08/2013 10:56:30 CEST	4.104,29	0,00	Real-time index
0	15/08/2013 10:56:15 CEST	4.104,25	0,00	Real-time index
0	15/08/2013 10:56:00 CEST	4.105,54	0,00	Real-time index
0	15/08/2013 10:55:45 CEST	4.105,01	0,00	Real-time index
0	15/08/2013 10:55:30 CEST	4.104,45	0,00	Real-time index
0	15/08/2013 10:55:15 CEST	4.104,52	0,00	Real-time index
0	15/08/2013 10:55:00 CEST	4.104,29	0,00	Real-time index
0	15/08/2013 10:54:45 CEST	4.104,14	0,00	Real-time index
0	15/08/2013 10:54:30 CEST	4.104,15	0,00	Real-time index
0	15/08/2013 10:54:15 CEST	4.103,92	0,00	Real-time index
0	15/08/2013 10:54:00 CEST	4.103,63	0,00	Real-time index
0	15/08/2013 10:53:45 CEST	4.103,39	0,00	Real-time index
0	15/08/2013 10:53:30 CEST	4.103,42	0,00	Real-time index
0	15/08/2013 10:53:15 CEST	4.103,38	0,00	Real-time index
0	15/08/2013 10:53:00 CEST	4.103,55	0,00	Real-time index
0	15/08/2013 10:52:45 CEST	4.103,16	0,00	Real-time index
0	15/08/2013 10:52:30 CEST	4.103,17	0,00	Real-time index
0	15/08/2013 10:52:15 CEST	4.103,25	0,00	Real-time index
0	15/08/2013 10:52:00 CEST	4.103,03	0,00	Real-time index
0	15/08/2013 10:51:45 CEST	4.104,24	0,00	Real-time index
0	15/08/2013 10:51:30 CEST	4.104,83	0,00	Real-time index
0	15/08/2013 10:51:15 CEST	4.105,49	0,00	Real-time index
0	15/08/2013 10:51:00 CEST	4.104,88	0,00	Real-time index
0	15/08/2013 10:50:45 CEST	4.105,06	0,00	Real-time index
0	15/08/2013 10:50:30 CEST	4.104,88	0,00	Real-time index
0	15/08/2013 10:50:15 CEST	4.104,91	0,00	Real-time index
0	15/08/2013 10:50:00 CEST	4.104,47	0,00	Real-time index
0	15/08/2013 10:49:45 CEST	4.104,76	0,00	Real-time index
0	15/08/2013 10:49:30 CEST	4.104,82	0,00	Real-time index
0	15/08/2013 10:49:15 CEST	4.105,86	0,00	Real-time index
0	15/08/2013 10:49:00 CEST	4.105,90	0,00	Real-time index
0	15/08/2013 10:48:45 CEST	4.105,96	0,00	Real-time index
0	15/08/2013 10:48:30 CEST	4.106,03	0,00	Real-time index
0	15/08/2013 10:48:15 CEST	4.106,00	0,00	Real-time index
0	15/08/2013 10:48:00 CEST	4.106,04	0,00	Real-time index
0	15/08/2013 10:47:45 CEST	4.105,95	0,00	Real-time index
0	15/08/2013 10:47:30 CEST	4.106,17	0,00	Real-time index
0	15/08/2013 10:47:15 CEST	4.105,88	0,00	Real-time index
0	15/08/2013 10:47:00 CEST	4.105,01	0,00	Real-time index
